Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,PGN LABEL,PGN
-260687000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F1,FF,FF,FF,FF,Proprietary B,FFFE
-260686000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260686000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-260686000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-260685000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260685000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260685000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-260684000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-260683000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260681000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260681000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,D8,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260681000,18FEF200,TRUE,Rx,0,8,93,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-260680000,18FDCD31,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,Operator Wiper and Washer Controls Message,FDCD
-260680000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260679000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D4,0,FF,FC,Proprietary B,FF52
-260679000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,5F,F0,Proprietary B,FF71
-260679000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260677000,04FF4903,TRUE,Rx,0,8,20,1F,0,0A,88,13,88,13,Proprietary B,FF49
-260677000,18FF19BE,TRUE,Rx,0,8,FF,FF,C7,6C,23,19,FF,FF,Proprietary B,FF19
-260676000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260676000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260676000,0CFF4003,TRUE,Rx,0,8,3,0,0,0,FF,FF,FF,5,Proprietary B,FF40
-260673000,0CFDD8F6,TRUE,Rx,0,8,D0,90,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-260671000,0CF00300,TRUE,Rx,0,8,FF,FE,27,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260671000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,CC,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260671000,18FE5600,TRUE,Rx,0,8,E3,3F,E3,FF,1F,1F,FF,FF,Aftertreatment 1 Diesel Exhaust Fluid Tank 1 Information 1,FE56
-260670000,04F00332,TRUE,Rx,0,8,FF,0,27,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260670000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D8,0,FF,FC,Proprietary B,FF52
-260670000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,6F,D7,Proprietary B,FF71
-260669000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260669000,18FEA847,TRUE,Rx,0,8,75,FF,FF,FF,FF,FF,FF,FF,Articulation Control,FEA8
-260668000,04EFFF05,TRUE,Rx,0,8,64,15,D3,F0,BB,1A,10,0E,Proprietary A,EFFF
-260667000,10EFAF47,TRUE,Rx,0,8,F0,0D,F0,10,0,0,FF,FF,Proprietary A,EFAF
-260667000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260667000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-260666000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260666000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-260666000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,E0,1B,FF,Electronic Transmission Controller 1,F002
-260666000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260665000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-260665000,0CFF1E03,TRUE,Rx,0,8,3,0,2,FF,83,F3,F0,5,Proprietary B,FF1E
-260665000,0CFF4103,TRUE,Rx,0,8,FF,FF,FF,FF,FF,80,53,90,Proprietary B,FF41
-260664000,08F00136,TRUE,Rx,0,8,FF,FF,FF,CF,FF,FF,FF,FF,Electronic Brake Controller 1,F001
-260663000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260661000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,CC,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260660000,04F00332,TRUE,Rx,0,8,FF,0,27,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260660000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-260660000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,DC,0,FF,FC,Proprietary B,FF52
-260659000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-260659000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260659000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,7F,CA,Proprietary B,FF71
-260657000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260657000,1CE72617,TRUE,Rx,0,8,A8,9,4,FF,7A,3,0,0,Node-to-Virtual Terminal,E726
-260657000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260656000,0CF00503,TRUE,Rx,0,8,7D,FF,FF,7D,FF,FF,FF,FF,Electronic Transmission Controller 2,F005
-260656000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260656000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-260653000,0CFDD8F6,TRUE,Rx,0,8,10,90,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-260651000,0CF00300,TRUE,Rx,0,8,FF,FE,27,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-260651000,0CF00400,TRUE,Rx,0,8,F0,FF,9B,D6,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260651000,10EFAF23,TRUE,Rx,0,8,F0,0D,F4,FF,FF,14,FF,FF,Proprietary A,EFAF
-260651000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-260650000,0CFFFE31,TRUE,Rx,0,8,5,1F,41,13,0,FF,FF,FF,Proprietary B,FFFE
-260650000,04F00332,TRUE,Rx,0,8,FF,0,27,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260650000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E0,0,FF,FC,Proprietary B,FF52
-260649000,0CFE4E31,TRUE,Rx,0,8,F4,FF,FF,FF,FF,FF,FF,FF,Door Control 1,FE4E
-260649000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260649000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,8F,71,Proprietary B,FF71
-260648000,10EFAF31,TRUE,Rx,0,8,F0,0D,F3,FF,0,FF,FF,FF,Proprietary A,EFAF
-260648000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-260648000,04EFFF05,TRUE,Rx,0,8,64,15,D4,F0,F2,1B,10,0E,Proprietary A,EFFF
-260648000,1CE61726,TRUE,Rx,0,8,A8,9,4,0,7A,3,0,0,Virtual Terminal-to-Node,E617
-260647000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260647000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-260646000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260646000,18EFFF26,TRUE,Rx,0,8,F1,7,0,0,FF,FF,FF,FF,Proprietary A,EFFF
-260646000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-260645000,10EFAF47,TRUE,Rx,0,8,F0,0D,F1,FF,FF,0,FF,FF,Proprietary A,EFAF
-260645000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260645000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260645000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-260643000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260641000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-260641000,0CF00400,TRUE,Rx,0,8,F0,FF,9B,DC,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260641000,18EFFF00,TRUE,Rx,0,8,64,10,11,11,B2,7,0,7D,Proprietary A,EFFF
-260640000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-260640000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260640000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E4,0,FF,FC,Proprietary B,FF52
-260639000,0CFDE605,TRUE,Rx,0,8,0,FA,FF,FF,FF,FF,FF,FF,Hydraulic Braking System,FDE6
-260639000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260639000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,9F,6C,Proprietary B,FF71
-260637000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260637000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260636000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260633000,0CFDD8F6,TRUE,Rx,0,8,D0,90,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-260632000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-260631000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E2,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260630000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260630000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E8,0,FF,FC,Proprietary B,FF52
-260630000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,AF,4B,Proprietary B,FF71
-260629000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260628000,04EFFF05,TRUE,Rx,0,8,64,15,D5,F0,F2,1B,10,0E,Proprietary A,EFFF
-260627000,10EFAF47,TRUE,Rx,0,8,F0,0D,F2,10,FF,FF,FF,FF,Proprietary A,EFAF
-260627000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260627000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-260626000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D0,1B,FF,Electronic Transmission Controller 1,F002
-260626000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260626000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,26,Proprietary E,00FF
-260624000,0CFFF336,TRUE,Rx,0,8,5,C4,3,FF,FF,FF,FF,FF,Proprietary B,FFF3
-260623000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260621000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260621000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E2,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260621000,18FEEF00,TRUE,Rx,0,8,4,FF,FF,5D,28,7D,9,FA,Engine Fluid Level/Pressure 1,FEEF
-260620000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260620000,18F00605,TRUE,Rx,0,8,FF,CC,FF,FF,FF,FF,FF,FF,Electronic Axle Controller 1,F006
-260620000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,EC,0,FF,FC,Proprietary B,FF52
-260619000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,BF,56,Proprietary B,FF71
-260619000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260619000,14FFFA05,TRUE,Rx,0,8,1,5,FF,FF,CF,FF,7,1,Proprietary B,FFFA
-260617000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260617000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-260616000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260616000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260613000,0CFDD8F6,TRUE,Rx,0,8,10,90,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-260611000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260611000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E8,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260610000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260610000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-260610000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F0,0,FF,FC,Proprietary B,FF52
-260609000,0CFEFA05,TRUE,Rx,0,8,FF,FF,FF,FD,FF,FF,FF,FF,Brakes 1,FEFA
-260609000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260609000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-260608000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-260608000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,CF,5,Proprietary B,FF71
-260608000,04EFFF05,TRUE,Rx,0,8,64,15,D6,F0,BB,1A,10,0E,Proprietary A,EFFF
-260608000,10EFAF31,TRUE,Rx,0,8,F0,0D,F4,FF,0,FF,FF,FF,Proprietary A,EFAF
-260607000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260607000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260606000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-260606000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-260606000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
-260606000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260605000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-260605000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260605000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-260604000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-260604000,1CFEB536,TRUE,Rx,0,8,0,0,0,0,0,0,FF,FF,Trip Shutdown Information,FEB5
-260603000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260601000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,EA,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260601000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-260600000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260600000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-260600000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-260599000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F4,0,FF,FC,Proprietary B,FF52
-260599000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260598000,18FFFE05,TRUE,Rx,0,8,16,0A,FF,7F,FF,FF,FF,FF,Proprietary B,FFFE
-260598000,1CFF7205,TRUE,Rx,0,8,0,0,14,1,FF,FF,FF,FF,Proprietary B,FF72
-260598000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-260597000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-260597000,18FFFEBE,TRUE,Rx,0,8,16,FF,8,DF,FF,FF,FF,FF,Proprietary B,FFFE
-260596000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260596000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260594000,18FC5036,TRUE,Rx,0,8,0,0,FF,FF,FF,FF,FF,FF,Payload System Status,FC50
-260593000,0CFDD8F6,TRUE,Rx,0,8,D0,90,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-260591000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260591000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E6,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260591000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-260590000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-260590000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260590000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F8,0,FF,FC,Proprietary B,FF52
-260589000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,EF,3F,Proprietary B,FF71
-260589000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260589000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-260589000,18FF1905,TRUE,Rx,0,8,28,23,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-260588000,04EFFF05,TRUE,Rx,0,8,64,15,D7,F0,BB,1A,10,0E,Proprietary A,EFFF
-260587000,10EFAF47,TRUE,Rx,0,8,F0,0D,F4,0,FF,FF,FF,FF,Proprietary A,EFAF
-260587000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260587000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F1,FF,FF,FF,FF,Proprietary B,FFFE
-260586000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-260586000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5C,Proprietary D,FF50
-260586000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,D8,1B,FF,Electronic Transmission Controller 1,F002
-260586000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260585000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-260584000,1CFFF436,TRUE,Rx,0,8,46,0,0,0,0,FF,FF,FF,Proprietary B,FFF4
-260583000,1CFFF436,TRUE,Rx,0,8,45,0,0,0,0,0,0,C0,Proprietary B,FFF4
-260583000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-260581000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260581000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E2,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260581000,18FEF200,TRUE,Rx,0,8,93,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-260580000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260580000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C0,0,FF,FC,Proprietary B,FF52
-260579000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,0F,99,Proprietary B,FF71
-260579000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260577000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-260577000,18FF19BE,TRUE,Rx,0,8,FF,FF,C7,6C,4,1A,FF,FF,Proprietary B,FF19
-260576000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,E0,1B,FF,Electronic Transmission Controller 1,F002
-260576000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260576000,0CFF4003,TRUE,Rx,0,8,3,0,0,0,FF,FF,FF,5,Proprietary B,FF40
-260574000,18ACFF36,TRUE,Rx,0,8,FF,FF,FF,FF,C4,FF,FF,FF,Agricultural Guidance Machine Info,ACFF
-260571000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260571000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,E4,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260570000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260570000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C4,0,FF,FC,Proprietary B,FF52
-260570000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,1F,84,Proprietary B,FF71
-260569000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260568000,04EFFF05,TRUE,Rx,0,8,64,15,D8,F0,BB,1A,10,0E,Proprietary A,EFFF
-260567000,10EFAF47,TRUE,Rx,0,8,F0,0D,F0,10,0,0,FF,FF,Proprietary A,EFAF
-260567000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-260567000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-260566000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-260566000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-260566000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-260566000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,E0,1B,FF,Electronic Transmission Controller 1,F002
-260565000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260565000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-260565000,0CFF1E03,TRUE,Rx,0,8,3,0,2,FF,83,F3,F0,5,Proprietary B,FF1E
-260564000,0CFF4103,TRUE,Rx,0,8,FF,FF,FF,FF,FF,8A,53,90,Proprietary B,FF41
-260564000,18FCCD36,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,C4,Drive Strategy Status,FCCD
-260563000,08F00136,TRUE,Rx,0,8,FF,FF,FF,CF,FF,FF,FF,FF,Electronic Brake Controller 1,F001
-260561000,0CF00300,TRUE,Rx,0,8,FF,FE,26,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-260561000,0CF00400,TRUE,Rx,0,8,F0,FF,9A,EC,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-260560000,04F00332,TRUE,Rx,0,8,FF,0,26,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-260560000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-260560000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C8,0,FF,FC,Proprietary B,FF52
-260559000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-260559000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-260559000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,2F,A3,Proprietary B,FF71
-260557000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-260557000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,E0,1B,FF,Electronic Transmission Controller 1,F002
-260556000,0CF00503,TRUE,Rx,0,8,7D,FF,FF,7D,FF,FF,FF,FF,Electronic Transmission Controller 2,F005
-260556000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-260556000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-260554000,18FFFE36,TRUE,Rx,0,8,2,FF,FF,FF,F0,FF,FF,FF,Proprietary B,FFFE
